Gender,Age,Occupation,Marital status,Monthly income,5:00 AM - 5:30 AM,5:30 AM - 6:00 AM,6:00 AM - 6:30 AM,6:30 AM - 7:00 AM,7:00 AM - 7:30 AM,7:30 AM - 8:00 AM,8:00 AM - 8:30 AM,8:30 AM - 9:00 AM,9:00 AM - 9:30 AM,9:30 AM - 10:00 AM,10:00 AM - 10:30 AM,10:30 AM - 11:00 AM,11:00 AM - 11:30 AM,11:30 AM - 12:00 PM,12:00 PM - 12:30 PM,12:30 PM - 1:00 PM,1:00 PM - 1:30 PM,1:30 PM - 2:00 PM,2:00 PM - 2:30 PM,2:30 PM - 3:00 PM,3:00 PM - 3:30 PM,3:30 PM - 4:00 PM,4:00 PM - 4:30 PM,4:30 PM - 5:00 PM,5:00 PM - 5:30 PM,5:30 PM - 6:00 PM,6:00 PM - 6:30 PM,6:30 PM - 7:00 PM,7:00 PM - 7:30 PM,7:30 PM - 8:00 PM,8:00 PM - 8:30 PM,8:30 PM - 9:00 PM,9:00 PM - 9:30 PM,9:30 PM - 10:00 PM,10:00 PM - 10:30 PM,10:30 PM - 11:00 PM,11:00 PM - 11:30 PM,11:30 PM - 12:00 AM,12:00 AM - 12:30 AM,12:30 AM - 1:00 AM,1:00 AM - 1:30 AM,1:30 AM - 2:00 AM,2:00 AM - 2:30 AM,2:30 AM - 3:00 AM,3:00 AM - 3:30 AM,3:30 AM - 4:00 AM,4:00 AM - 4:30 AM,4:30 AM - 5:00 AM
Male,23,Student,Single,40000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Housework,Housework,Housework,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Housework,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Religion or Spiritual Activities,Family Time,Family Time,Family Time,Video Games,Video Games,Video Games,Eating,Video Games,Study,Study,Study,Study,Phone Calls,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,300000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Housework,Personal Care,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Socializing,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Entertainment,Entertainment,Entertainment,Religion or Spiritual Activities,Phone Calls,Phone Calls,Entertainment,Study,Study,Study,Religion or Spiritual Activities,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,40000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Video Games,Video Games,Housework,Personal Care,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Family Time,Video Games,Video Games,Video Games,Video Games,Exercise,Exercise,Personal Care,Study,Family Time,Socializing,Study,Study,Study,Study,Entertainment,Eating,Video Games,Video Games,Video Games,Video Games,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Sleeping,Sleeping
Male,24,Student,Single,300000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,Eating,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Socializing,Eating,Reading or Writing,Reading or Writing,Traveling,Traveling,Traveling,Traveling,Family Time,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,100000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Personal Care,Phone Calls,Phone Calls,Personal Care,Family Time,Eating,Family Time,Personal Care,Work,Work,Work,Work,Work,Work,Work,Socializing,Socializing,Socializing,Socializing,Family Time,Phone Calls,Study,Study,Study,Study,Study,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,24,Student,Single,20000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,Sleeping,Housework,Housework,Cooking,Cooking,Cooking,Eating,Personal Care,Personal Care,Socializing,Socializing,Housework,Socializing,Socializing,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Study,Study,Study,Study,Study,Study,Study,Eating,Housework,Housework,Socializing,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,200000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Entertainment,Family Time,Family Time,Family Time,Socializing,Socializing,Socializing,Socializing,Socializing,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Nightlife,Nightlife,Family Time,Family Time,Family Time,Family Time,Family Time,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping
Male,26,Student,Married,200000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Personal Care,Religion or Spiritual Activities,Family Time,Housework,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Study,Study,Study,Study,Study,Socializing,Socializing,Eating,Family Time,Family Time,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Entertainment,Study,Study,Study,Study,Study,Socializing,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Entertainment,Entertainment,Study,Study,Study,Exercise,Exercise,Personal Care,Personal Care,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,22,Student,Single,200000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Entertainment,Entertainment,Phone Calls,Housework,Personal Care,Eating,Religion or Spiritual Activities,Socializing,Entertainment,Sleeping,Sleeping,Traveling,Shopping,Eating,Shopping,Shopping,Eating,Personal Care,Reading or Writing,Reading or Writing,Reading or Writing,Study,Study,Study,Study,Study,Eating,Religion or Spiritual Activities,Work,Socializing,Socializing,Cooking,Cooking,Eating,Exercise,Sleeping,Sleeping,Sleeping,Sleeping
Female,22,Student,Married,60000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Cooking,Eating,Traveling,Work,Work,Work,Work,Work,Work,Traveling,Cooking,Cooking,Cooking,Eating,Housework,Housework,Personal Care,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Personal Care,Family Time,Family Time,Study,Study,Study,Eating,Study,Study,Study,Study,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,150000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Eating,Entertainment,Study,Study,Study,Study,Study,Study,Study,Personal Care,Religion or Spiritual Activities,Eating,Entertainment,Sleeping,Sleeping,Sports,Sports,Sports,Sports,Entertainment,Study,Study,Study,Study,Study,Eating,Family Time,Reading or Writing,Study,Study,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,60000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Personal Care,Phone Calls,Phone Calls,Phone Calls,Family Time,University Class,University Class,Work,Work,Exercise,Study,Study,Eating,Phone Calls,Phone Calls,Reading or Writing,Caring for Pets,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Entertainment,Sports,Entertainment,Entertainment,Eating,Phone Calls,Socializing,Socializing,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,25,Student,Single,500000,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Study,Study,Study,Eating,Video Games,Video Games,Study,Study,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Cooking,Eating,Entertainment,Entertainment,Sports,Sports,Religion or Spiritual Activities,Sports,Sports,Religion or Spiritual Activities,Entertainment,Entertainment,Religion or Spiritual Activities,Eating,Socializing,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,150000,Sleeping,Sleeping,Sleeping,Sleeping,Family Time,Family Time,Eating,Eating,Work,Work,Work,Work,Work,Work,Work,Work,Eating,Eating,Sleeping,Sleeping,Sleeping,Work,Work,Socializing,Socializing,Socializing,University Class,Family Time,Family Time,Socializing,Socializing,Socializing,Exercise,Exercise,Eating,Eating,Family Time,Family Time,Entertainment,Entertainment,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,22,Student,Single,100000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Eating,Housework,Cooking,Personal Care,Personal Care,Reading or Writing,Study,Study,Eating,Family Time,Socializing,Religion or Spiritual Activities,Shopping,Shopping,Reading or Writing,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Study,Study,Eating,Reading or Writing,Reading or Writing,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,200000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Work,Work,Work,Work,Eating,Housework,Personal Care,Personal Care,Eating,Socializing,Socializing,Socializing,Socializing,Entertainment,Entertainment,Entertainment,Nightlife,Nightlife,Nightlife,Nightlife,Family Time,Family Time,Socializing,Socializing,Socializing,Family Time,Eating,Family Time,Phone Calls,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,10000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Family Time,Gardening,Family Time,Family Time,Family Time,Socializing,Religion or Spiritual Activities,Eating,Entertainment,Entertainment,Entertainment,Religion or Spiritual Activities,Entertainment,Religion or Spiritual Activities,Socializing,Socializing,Study,Study,Study,Eating,Religion or Spiritual Activities,Family Time,Family Time,Family Time,Family Time,Personal Care,Socializing,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping
Female,21,Student,Single,200000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Cooking,Eating,Exercise,Exercise,Exercise,Exercise,Exercise,Socializing,Housework,Entertainment,Entertainment,Study,Study,Study,Study,Entertainment,Work,Work,Work,Work,Work,Cooking,Eating,Work,Work,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,80000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Exercise,Eating,Housework,Sports,Sports,Cooking,Cooking,Cooking,Housework,Eating,Housework,Video Games,Video Games,Sleeping,Sleeping,Traveling,Traveling,Shopping,Eating,Traveling,Traveling,Traveling,Traveling,Traveling,Nightlife,Study,Study,Eating,Video Games,Video Games,Study,Entertainment,Study,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,300000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Family Time,Family Time,Housework,Entertainment,Entertainment,Entertainment,Video Games,Video Games,Entertainment,Entertainment,Personal Care,Entertainment,Socializing,Socializing,Socializing,Socializing,Video Games,Video Games,Video Games,Family Time,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,75000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,Exercise,Eating,Study,Reading or Writing,Study,Study,Study,Study,Study,Study,Study,Study,Study,Exercise,Entertainment,Phone Calls,Traveling,Eating,Housework,Study,Study,Study,Eating,Personal Care,Personal Care,Study,Study,Study,Study,Study,Reading or Writing,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,74000,Religion or Spiritual Activities,Exercise,Exercise,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Study,Study,Study,Study,Video Games,Video Games,Entertainment,Entertainment,Traveling,Traveling,Eating,Socializing,Socializing,Socializing,Sports,Sports,Traveling,Caring for Pets,Entertainment,Entertainment,Family Time,Family Time,Study,Study,Eating,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities
Male,23,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Socializing,Study,Study,Exercise,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Sleeping,Traveling,Traveling,Traveling,Traveling,Video Games,Traveling,Socializing,Study,Study,Study,Study,Study,Eating,Housework,Socializing,Socializing,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Married,100000,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Study,Study,Study,Eating,Family Time,Family Time,Study,Study,Exercise,Exercise,Entertainment,Family Time,Religion or Spiritual Activities,Eating,Entertainment,Entertainment,Housework,Study,Video Games,Religion or Spiritual Activities,Sports,Sports,Religion or Spiritual Activities,Eating,Study,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Study,Study,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,22,Student,Single,70000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Entertainment,Entertainment,Family Time,Family Time,Phone Calls,Personal Care,Housework,Housework,Religion or Spiritual Activities,Eating,Family Time,Entertainment,Sleeping,Sleeping,Religion or Spiritual Activities,Socializing,Religion or Spiritual Activities,Family Time,Family Time,Entertainment,Study,Study,Study,Study,Eating,Housework,Religion or Spiritual Activities,Personal Care,Work,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,100000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Eating,Personal Care,Personal Care,Housework,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Socializing,Socializing,Socializing,Socializing,Entertainment,Entertainment,Entertainment,Entertainment,Eating,Eating,Personal Care,Personal Care,Reading or Writing,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,25,Student,Single,30000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Entertainment,Entertainment,Family Time,Family Time,Housework,Housework,Entertainment,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Caring for Pets,Eating,Family Time,Family Time,Religion or Spiritual Activities,Socializing,Socializing,Socializing,Religion or Spiritual Activities,Socializing,Socializing,Socializing,Family Time,Family Time,Entertainment,Entertainment,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,150000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Family Time,Family Time,Housework,Study,Study,Study,Entertainment,Study,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Family Time,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Study,Study,Study,Study,Study,Study,Family Time,Eating,Family Time,Study,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,100000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,Exercise,Exercise,Study,Study,Study,Study,Entertainment,Entertainment,Entertainment,Entertainment,Sports,Sports,Sports,Sleeping,Eating,Reading or Writing,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Eating,Family Time,Family Time,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,24,Student,Single,200000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Family Time,Family Time,Family Time,Entertainment,Entertainment,Entertainment,Entertainment,Exercise,Entertainment,Entertainment,Family Time,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,21,Student,Single,10000,Religion or Spiritual Activities,Sleeping,Sleeping,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Eating,Housework,Personal Care,Religion or Spiritual Activities,Eating,Study,Study,Study,Study,Sleeping,Sleeping,Religion or Spiritual Activities,Eating,Study,Study,Study,Study,Study,Eating,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,200000,Traveling,Entertainment,Entertainment,Entertainment,Traveling,Eating,Eating,Exercise,Study,Study,Housework,Work,Personal Care,Personal Care,Family Time,Family Time,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,Traveling,Study,Study,Study,Study,Study,Exercise,Exercise,Study,Personal Care,Personal Care,Traveling,Traveling,Traveling,Housework,Housework
Male,23,Student,Single,80000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Entertainment,Housework,Housework,Housework,Entertainment,Entertainment,Family Time,Eating,Family Time,Entertainment,Entertainment,Sleeping,Sleeping,Exercise,Exercise,Exercise,Personal Care,Work,Work,Nightlife,Nightlife,Nightlife,Nightlife,Eating,Family Time,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,300000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Entertainment,Entertainment,Housework,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Entertainment,Sleeping,Sleeping,Socializing,Socializing,Socializing,Socializing,Eating,Family Time,Family Time,Family Time,Entertainment,Eating,Housework,Family Time,Family Time,Family Time,Entertainment,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping
Male,22,Student,Single,75000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Personal Care,Personal Care,Eating,Eating,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Housework,Housework,Housework,Eating,Study,Study,Study,Study,Video Games,Video Games,Video Games,Video Games,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,22,Student,Single,74000,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Eating,Housework,Housework,Housework,Study,Study,Study,Sleeping,Sleeping,Sleeping,Housework,Family Time,Family Time,Family Time,Eating,Eating,Phone Calls,Phone Calls,Work,Work,Work,Traveling,Personal Care,Exercise,Exercise,Exercise,Exercise,Personal Care,Video Games,Family Time,Family Time,Eating,Eating,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities
Male,23,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Eating,Housework,Entertainment,Entertainment,Entertainment,Study,Study,Study,Study,Study,Religion or Spiritual Activities,Personal Care,Work,Eating,Reading or Writing,Study,Religion or Spiritual Activities,Housework,Housework,Religion or Spiritual Activities,Family Time,Family Time,Socializing,Eating,Entertainment,Entertainment,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,100000,Sleeping,Sleeping,Sleeping,Exercise,Religion or Spiritual Activities,Personal Care,Reading or Writing,Eating,Entertainment,Socializing,Family Time,Entertainment,Eating,Study,Housework,Socializing,Religion or Spiritual Activities,Eating,Housework,Entertainment,Entertainment,Gardening,Shopping,Traveling,Sports,Sports,Eating,Religion or Spiritual Activities,Personal Care,Video Games,Socializing,Family Time,Reading or Writing,Housework,Eating,Religion or Spiritual Activities,Entertainment,Nightlife,Nightlife,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,25,Student,Single,70000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Housework,Housework,Traveling,Exercise,Exercise,Exercise,Traveling,Housework,Personal Care,Religion or Spiritual Activities,Family Time,Eating,Sleeping,Sleeping,Traveling,Shopping,Shopping,Shopping,Shopping,Personal Care,Religion or Spiritual Activities,Cooking,Family Time,Study,Study,Study,Study,Religion or Spiritual Activities,Eating,Personal Care,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,100000,Religion or Spiritual Activities,Exercise,Exercise,Study,Study,Study,Study,Personal Care,Eating,Housework,Family Time,Family Time,Study,Study,Study,Study,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Traveling,Entertainment,Entertainment,Entertainment,Religion or Spiritual Activities,Socializing,Religion or Spiritual Activities,Family Time,Family Time,Study,Study,Study,Religion or Spiritual Activities,Exercise,Exercise,Exercise,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,30000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Gardening,Entertainment,Entertainment,Entertainment,Personal Care,Personal Care,Housework,Housework,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Exercise,Exercise,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Eating,Personal Care,Housework,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
