Gender,Age,Occupation,Marital status,Monthly income,5:00 AM - 5:30 AM,5:30 AM - 6:00 AM,6:00 AM - 6:30 AM,6:30 AM - 7:00 AM,7:00 AM - 7:30 AM,7:30 AM - 8:00 AM,8:00 AM - 8:30 AM,8:30 AM - 9:00 AM,9:00 AM - 9:30 AM,9:30 AM - 10:00 AM,10:00 AM - 10:30 AM,10:30 AM - 11:00 AM,11:00 AM - 11:30 AM,11:30 AM - 12:00 PM,12:00 PM - 12:30 PM,12:30 PM - 1:00 PM,1:00 PM - 1:30 PM,1:30 PM - 2:00 PM,2:00 PM - 2:30 PM,2:30 PM - 3:00 PM,3:00 PM - 3:30 PM,3:30 PM - 4:00 PM,4:00 PM - 4:30 PM,4:30 PM - 5:00 PM,5:00 PM - 5:30 PM,5:30 PM - 6:00 PM,6:00 PM - 6:30 PM,6:30 PM - 7:00 PM,7:00 PM - 7:30 PM,7:30 PM - 8:00 PM,8:00 PM - 8:30 PM,8:30 PM - 9:00 PM,9:00 PM - 9:30 PM,9:30 PM - 10:00 PM,10:00 PM - 10:30 PM,10:30 PM - 11:00 PM,11:00 PM - 11:30 PM,11:30 PM - 12:00 AM,12:00 AM - 12:30 AM,12:30 AM - 1:00 AM,1:00 AM - 1:30 AM,1:30 AM - 2:00 AM,2:00 AM - 2:30 AM,2:30 AM - 3:00 AM,3:00 AM - 3:30 AM,3:30 AM - 4:00 AM,4:00 AM - 4:30 AM,4:30 AM - 5:00 AM
Female,21,Student,Single,110000,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Sleeping,Sleeping,Study,Study,Eating,Eating,Family Time,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Eating,Family Time,Family Time,Religion or Spiritual Activities,Gardening,Religion or Spiritual Activities,Study,Study,Study,Study,Family Time,Study,Study,Eating,Family Time,Family Time,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,20,Student,Married,70000,Religion or Spiritual Activities,Work,Work,Work,Work,Eating,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Socializing,Socializing,Personal Care,Religion or Spiritual Activities,Personal Care,Eating,Housework,Work,Work,Entertainment,University Class,University Class,Exercise,Religion or Spiritual Activities,Entertainment,Entertainment,Work,Work,Work,Work,Work,Work,Work,Work,Work,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,21,Teacher,Single,60000,Religion or Spiritual Activities,Personal Care,Housework,Housework,Traveling,University Class,University Class,University Class,Socializing,Socializing,Socializing,University Class,University Class,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,Travelling,Travelling,Eating,Entertainment,Sleeping,Sleeping,Work,Work,Work,Work,Work,Work,Work,Work,Exercise,Exercise,Travelling,Eating,Family Time,Family Time,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,100000,Sleeping,Sleeping,Personal Care,Eating,Religion or Spiritual Activities,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Phone Calls,Personal Care,Entertainment,Exercise,Exercise,Exercise,Exercise,Personal Care,Personal Care,Family Time,Religion or Spiritual Activities,Eating,Family Time,Reading or Writing,Reading or Writing,Family Time,Eating,Study,Study,Study,Entertainment,Entertainment,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,80000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Eating,University Class,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,Eating,Socializing,Religion or Spiritual Activities,Family Time,Family Time,Personal Care,Religion or Spiritual Activities,Housework,Entertainment,Exercise,Study,Study,Phone Calls,Work,Work,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,21,Student,Single,25000,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,Religion or Spiritual Activities,University Class,University Class,Eating,University Class,University Class,University Class,Socializing,Socializing,Socializing,Entertainment,Entertainment,Entertainment,Entertainment,Family Time,Family Time,Family Time,Study,Eating,Study,Study,Study,Study,Study,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,70000,Sleeping,Sleeping,Personal Care,Work,Work,Work,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Housework,Religion or Spiritual Activities,Housework,Study,Study,Study,Phone Calls,Religion or Spiritual Activities,Personal Care,Religion or Spiritual Activities,Phone Calls,Study,Study,Video Games,Video Games,Video Games,Video Games,Video Games,Eating,Work,Work,Work,Work,Work,Work,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife
Female,23,Student,Single,50000,Sleeping,Sleeping,Caring for Pets,Personal Care,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,Eating,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Eating,Personal Care,Housework,Family Time,Family Time,Entertainment,Cooking,Caring for Pets,Eating,Work,Work,Study,Study,Phone Calls,Personal Care,Nightlife,Nightlife,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,150000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Socializing,Study,Study,Study,Study,Study,Study,Study,Study,Study,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,100000,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Traveling,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Socializing,University Class,University Class,Socializing,Travelling,Travelling,Travelling,Personal Care,Eating,Family Time,Religion or Spiritual Activities,Sleeping,Religion or Spiritual Activities,Housework,Study,Study,Work,Work,Religion or Spiritual Activities,Eating,Study,Phone Calls,Personal Care,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,70000,Sleeping,Sleeping,Personal Care,Eating,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,Traveling,Traveling,Housework,Eating,Personal Care,Eating,Religion or Spiritual Activities,Sleeping,Reading or Writing,Reading or Writing,Religion or Spiritual Activities,Socializing,Socializing,Religion or Spiritual Activities,Eating,Study,Study,Study,Study,Reading or Writing,Reading or Writing,Reading or Writing,Entertainment,Eating,Study,Personal Care,Phone Calls,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,20,Student,Single,10000,Sleeping,Sleeping,Shopping,Sleeping,Sleeping,Sleeping,Shopping,Shopping,Cooking,Cooking,Cooking,Eating,Socializing,Socializing,Personal Care,Personal Care,Entertainment,Entertainment,Entertainment,Eating,Study,Study,Study,Work,Work,Eating,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Travelling
Female,21,Student,Single,5000,Sleeping,Sleeping,Personal Care,Eating,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Traveling,Travelling,Travelling,Personal Care,Eating,Family Time,Sleeping,Sleeping,Sleeping,Housework,Caring for Pets,Phone Calls,Family Time,Caring for Pets,Entertainment,Eating,Study,Study,Study,Caring for Pets,Phone Calls,Family Time,Eating,Video Games,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,21,Student,Single,70000,Family Time,Religion or Spiritual Activities,Work,Work,Work,Work,Work,Work,Study,Study,Study,Study,Eating,Personal Care,Entertainment,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Exercise,Personal Care,Eating,Travelling,Travelling,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Religion or Spiritual Activities,Eating,Phone Calls,Phone Calls,Work,Work,Travelling,Travelling,Travelling
Male,22,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Exercise,Exercise,Exercise,Eating,Personal Care,Traveling,University Class,University Class,University Class,Work,Work,Socializing,Travelling,Eating,Entertainment,Entertainment,Sleeping,Work,Work,Socializing,Family Time,Family Time,Family Time,Study,Study,Study,Eating,Entertainment,Entertainment,Family Time,Study,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,25,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Work,Work,Work,Work,Eating,Work,Work,Socializing,Socializing,Housework,Gardening,Religion or Spiritual Activities,Study,Study,Study,Study,Study,Study,Family Time,Family Time,Family Time,Eating,Video Games,Entertainment,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,20,Student,Single,30000,Religion or Spiritual Activities,Exercise,Study,Study,Personal Care,University Class,University Class,University Class,Eating,Shopping,Housework,Phone Calls,Entertainment,Video Games,University Class,Religion or Spiritual Activities,Study,Personal Care,Housework,Video Games,Family Time,Video Games,Sports,Travelling,Entertainment,Socializing,Study,Phone Calls,Reading or Writing,Cooking,Cooking,Eating,Entertainment,Video Games,Family Time,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife
Male,25,Student,Single,60000,Religion or Spiritual Activities,Exercise,Exercise,Study,Study,Personal Care,Study,University Class,University Class,Eating,Socializing,Socializing,University Class,University Class,Travelling,Travelling,Personal Care,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Religion or Spiritual Activities,Study,Video Games,Religion or Spiritual Activities,Exercise,Religion or Spiritual Activities,Study,Study,Study,Entertainment,Entertainment,Family Time,Eating,Reading or Writing,Religion or Spiritual Activities,Phone Calls,Personal Care,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities
Female,22,Student,Single,100000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Study,Study,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Travelling,Eating,Video Games,Video Games,Family Time,Family Time,Religion or Spiritual Activities,Study,Study,Study,Exercise,Entertainment,Socializing,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,120000,Religion or Spiritual Activities,Exercise,Exercise,Housework,Eating,Family Time,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Personal Care,Phone Calls,Eating,Religion or Spiritual Activities,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Religion or Spiritual Activities,Sports,Study,Study,Study,Study,Study,Study,Study,Eating,Study,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,50000,Entertainment,Sports,Entertainment,Shopping,Sports,Video Games,Traveling,Traveling,Traveling,Traveling,Traveling,Traveling,Study,Eating,Sleeping,Sleeping,Sleeping,Study,Study,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Housework,Phone Calls,Phone Calls,Phone Calls,Exercise,Exercise,Exercise,Exercise,Exercise,Exercise,Exercise,Exercise,Exercise,Exercise,Exercise,Sleeping,Housework,Housework,Shopping,Phone Calls
Male,23,Student,Single,10000,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,University Class,University Class,Sleeping,University Class,University Class,University Class,University Class,Traveling,Traveling,Travelling,Religion or Spiritual Activities,Caring for Pets,Eating,Entertainment,Study,Study,Study,Religion or Spiritual Activities,Study,Study,Religion or Spiritual Activities,Phone Calls,Study,Study,Entertainment,Study,Entertainment,Study,Study,Phone Calls,Study,Study,Study,Study,Phone Calls,Study,Study,Study,Study,Entertainment,Entertainment,Entertainment,Sleeping
Female,22,Student,Single,30000,Sleeping,Sleeping,Sleeping,Sleeping,Study,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Housework,Eating,Study,Study,Study,Housework,Housework,Sleeping,Sleeping,Work,Work,Work,Work,Work,Work,Entertainment,Entertainment,Socializing,Socializing,Socializing,Study,Study,Study,Study,Housework,Eating,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,21,Student,Single,32000,Religion or Spiritual Activities,Religion or Spiritual Activities,Sleeping,Sleeping,Personal Care,Personal Care,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Eating,Work,Work,Religion or Spiritual Activities,University Class,University Class,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,University Class,Entertainment,Religion or Spiritual Activities,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Eating,Housework,Housework,Work,Work,Work,Work,Religion or Spiritual Activities,Eating,Eating,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Entertainment
Male,24,Student,Single,3000000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Study,Study,Study,Study,Work,Work,Work,Work,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Exercise,Exercise,Exercise,Exercise,Reading or Writing,Reading or Writing,Study,Study,Work,Work,Work,Work,Exercise,Exercise,Exercise,Exercise,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,20,Student,Single,40000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,Exercise,Religion or Spiritual Activities,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,University Class,Exercise,Religion or Spiritual Activities,Study,Socializing,Entertainment,Socializing,Study,Socializing,Entertainment,Eating,Eating,Religion or Spiritual Activities,Study,Study,Socializing,Socializing,Entertainment,Entertainment,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,300000,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Study,Study,Study,Study,Eating,Entertainment,Study,Study,Study,Study,Exercise,Personal Care,Eating,Travelling,University Class,University Class,University Class,University Class,University Class,Travelling,Religion or Spiritual Activities,Family Time,Religion or Spiritual Activities,Eating,Study,Study,Religion or Spiritual Activities,Study,Study,Eating,Phone Calls,Entertainment,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,21,Student,Married,600000,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Reading or Writing,Reading or Writing,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Religion or Spiritual Activities,Socializing,Socializing,University Class,University Class,University Class,Entertainment,Entertainment,Family Time,Family Time,Phone Calls,Religion or Spiritual Activities,Study,Eating,Study,Study,Study,Study,Study,Study,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,50000,Sleeping,Religion or Spiritual Activities,Personal Care,Traveling,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,Study,Study,Study,University Class,University Class,University Class,Study,Study,University Class,University Class,Travelling,Travelling,Travelling,Travelling,Family Time,Family Time,Cooking,Cooking,Cooking,Eating,Study,Study,Study,Study,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,25,Student,Single,70000,Nightlife,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Traveling,Sleeping,Sleeping,University Class,University Class,Socializing,Socializing,Family Time,Family Time,Family Time,University Class,University Class,University Class,Eating,Socializing,Socializing,Socializing,Socializing,Work,Work,Work,Socializing,Socializing,Socializing,Socializing,Entertainment,Entertainment,Entertainment,Entertainment,Family Time,Socializing,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,150000,Religion or Spiritual Activities,Exercise,Eating,Personal Care,Traveling,Traveling,Traveling,Study,Study,Study,Eating,University Class,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,Eating,Phone Calls,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,Travelling,Travelling,Religion or Spiritual Activities,Travelling,Sleeping,Sleeping,Religion or Spiritual Activities,Study,Study,Study,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,60000,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Eating,Sleeping,Personal Care,Personal Care,Personal Care,Video Games,Video Games,Video Games,Housework,Study,Study,Study,Study,Study,Study,Study,Study,Study,Eating,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,60000,Sleeping,Exercise,Sleeping,Sleeping,Sleeping,Eating,University Class,University Class,University Class,Eating,Entertainment,Entertainment,Socializing,University Class,Eating,Travelling,Travelling,Housework,Family Time,Family Time,Eating,Housework,Housework,Housework,Housework,Housework,Work,Work,Exercise,Exercise,Exercise,Travelling,Eating,Study,Study,Study,Study,Study,Study,Study,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,20000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Socializing,Socializing,Eating,Eating,Socializing,Socializing,Socializing,Socializing,Exercise,Exercise,Exercise,Exercise,Family Time,Entertainment,Entertainment,Study,Study,Eating,Study,Study,Entertainment,Study,Study,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,200000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Work,Religion or Spiritual Activities,Work,Work,Work,Family Time,Family Time,Religion or Spiritual Activities,Family Time,Family Time,Religion or Spiritual Activities,Study,Study,Study,Study,Study,Study,Religion or Spiritual Activities,Study,Study,Study,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Religion or Spiritual Activities,Eating,Socializing,Travelling,Travelling,Religion or Spiritual Activities,Video Games,Religion or Spiritual Activities,Entertainment,Video Games,Video Games,Study,Religion or Spiritual Activities,Study,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,4000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Entertainment,Entertainment,University Class,University Class,Travelling,Travelling,Personal Care,Video Games,Video Games,Video Games,Video Games,Video Games,Study,Study,Study,Study,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,100000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Housework,Family Time,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Sleeping,Sports,Sports,Sports,Sports,Phone Calls,Personal Care,Entertainment,Entertainment,Study,Study,Study,Study,Phone Calls,Video Games,Video Games,Video Games,Eating,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,500000,Religion or Spiritual Activities,Sleeping,Sleeping,Eating,Personal Care,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Reading or Writing,Personal Care,Religion or Spiritual Activities,Eating,Socializing,Entertainment,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,Religion or Spiritual Activities,Personal Care,Study,Study,Study,Study,Study,Entertainment,Eating,Phone Calls,Reading or Writing,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,40000,Sleeping,Sleeping,Sleeping,Personal Care,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Video Games,Religion or Spiritual Activities,University Class,University Class,Eating,Entertainment,Housework,Sleeping,Sleeping,Religion or Spiritual Activities,Reading or Writing,Religion or Spiritual Activities,Sleeping,Study,Study,Study,Religion or Spiritual Activities,Study,Eating,Phone Calls,Video Games,Video Games,Video Games,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,300000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Eating,Housework,Housework,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,Eating,Socializing,Sleeping,Sleeping,Religion or Spiritual Activities,Entertainment,Entertainment,Entertainment,Religion or Spiritual Activities,Work,Study,Study,Study,Study,Religion or Spiritual Activities,Study,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,40000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Personal Care,Eating,Video Games,Video Games,Video Games,Study,Study,Study,Study,Family Time,Socializing,Reading or Writing,Study,Study,Study,Entertainment,Eating,Housework,Video Games,Video Games,Housework,Reading or Writing,Reading or Writing,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,300000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,Reading or Writing,Eating,Study,Entertainment,Entertainment,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Personal Care,Personal Care,Socializing,Socializing,Socializing,Socializing,Eating,Study,Study,Entertainment,Entertainment,Entertainment,Entertainment,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,100000,Sleeping,Sleeping,Sleeping,Eating,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,Socializing,University Class,University Class,Socializing,Socializing,Travelling,Travelling,Personal Care,Personal Care,Travelling,Work,Family Time,Work,Work,Work,Work,Work,Socializing,Socializing,Family Time,Family Time,Video Games,Video Games,Study,Study,Study,Study,Personal Care,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,24,Student,Single,20000,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Housework,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,University Class,Cooking,University Class,University Class,University Class,Religion or Spiritual Activities,Housework,Housework,Housework,Reading or Writing,Work,Work,Work,Study,Study,Study,Study,Study,Socializing,Eating,Personal Care,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,200000,Sleeping,Sleeping,Personal Care,Family Time,Eating,Eating,Sleeping,Eating,Eating,Exercise,Sleeping,Sleeping,Reading or Writing,Reading or Writing,Work,Work,Reading or Writing,Reading or Writing,Family Time,Family Time,University Class,University Class,University Class,University Class,University Class,University Class,Entertainment,Socializing,Socializing,Nightlife,Nightlife,Family Time,Family Time,Eating,University Class,Socializing,Family Time,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,26,Student,Married,200000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Housework,Housework,Work,Work,Work,Work,Religion or Spiritual Activities,Work,Work,Work,Religion or Spiritual Activities,Work,Work,Travelling,Video Games,Video Games,Religion or Spiritual Activities,Eating,Socializing,Socializing,Video Games,Video Games,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Religion or Spiritual Activities
Male,23,Student,Single,70000,Study,Personal Care,Personal Care,Traveling,Traveling,Traveling,Study,Study,Study,Study,Study,Study,Study,Personal Care,Personal Care,Study,Study,Study,Study,Study,Study,Study,Study,Travelling,Travelling,Personal Care,Eating,Eating,Entertainment,Study,Study,Study,Study,Study,Study,Entertainment,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,22,Student,Single,200000,Sleeping,Sleeping,Religion or Spiritual Activities,Eating,Personal Care,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,University Class,Eating,Phone Calls,Work,University Class,University Class,University Class,University Class,Travelling,Travelling,Personal Care,Video Games,Family Time,Family Time,Study,Study,Study,Study,Study,Eating,Socializing,Socializing,Personal Care,Phone Calls,Study,Eating,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,22,Student,Married,60000,Sleeping,Sleeping,Sleeping,Personal Care,Cooking,Eating,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Eating,Personal Care,Housework,Housework,Family Time,Family Time,Study,Study,Study,Study,Eating,Personal Care,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
